time,lat,lon,elevation,accuracy,bearing,speed
2015-06-14T17:25:38Z,48.429074,-71.056820,-5.894261,16.000000,93.485657,2.006807
2015-06-14T17:26:11Z,48.429085,-71.056161,-20.014610,48.000000,96.811241,1.849390
2015-06-14T17:26:47Z,48.429410,-71.055359,-5.017281,24.000000,49.728737,2.369227
2015-06-14T17:27:21Z,48.429624,-71.055020,-5.398702,12.000000,358.490784,1.483127
2015-06-14T17:27:55Z,48.429539,-71.054147,-11.888585,12.000000,75.126793,1.241985
2015-06-14T17:28:30Z,48.429912,-71.053708,-15.787076,16.000000,38.156906,1.434192
2015-06-14T17:29:05Z,48.429821,-71.052923,-3.301790,24.000000,98.830208,1.394125
2015-06-14T17:29:46Z,48.430153,-71.052365,-21.376653,24.000000,132.441589,0.443383
2015-06-14T17:30:21Z,48.430185,-71.051810,-8.664931,12.000000,89.475433,1.481688
2015-06-14T17:31:03Z,48.430024,-71.050835,3.096318,16.000000,122.429573,1.728432
2015-06-14T17:31:38Z,48.430180,-71.050361,-13.147780,16.000000,96.115143,1.077150
2015-06-14T17:32:13Z,48.430099,-71.049620,-12.041577,16.000000,84.374657,1.425027
2015-06-14T17:32:47Z,48.430408,-71.049246,-38.081601,24.000000,55.297527,0.943912
2015-06-14T17:33:28Z,48.430399,-71.048372,-4.175021,6.000000,100.824020,1.519165
2015-06-14T17:34:03Z,48.430317,-71.047629,-41.468264,32.000000,61.591034,1.302980
2015-06-14T17:34:34Z,48.430266,-71.047170,-18.222679,6.000000,0.000000,0.000000
2015-06-14T17:35:52Z,48.430058,-71.046711,-13.620231,6.000000,90.121460,1.176597
2015-06-14T17:36:26Z,48.430024,-71.046296,-11.157450,48.000000,131.856369,0.587703
2015-06-14T17:37:00Z,48.429767,-71.045572,-11.336817,48.000000,132.954178,1.383922
2015-06-14T17:37:40Z,48.429016,-71.044550,23.702498,32.000000,114.135735,2.093993
2015-06-14T17:38:14Z,48.429430,-71.044470,-14.011485,48.000000,107.617065,1.534707
2015-06-14T17:38:53Z,48.429432,-71.043658,-13.343928,32.000000,81.727455,1.202781
2015-06-14T17:39:28Z,48.429271,-71.043117,-15.096264,6.000000,17.497351,1.270717
2015-06-14T17:40:05Z,48.429412,-71.042196,-0.415293,24.000000,87.371422,0.926112
2015-06-14T17:40:40Z,48.429285,-71.041994,6.756721,32.000000,105.530960,1.468360
2015-06-14T17:41:15Z,48.429254,-71.041388,-15.152319,12.000000,140.798187,0.469747
2015-06-14T17:41:59Z,48.429373,-71.040665,-29.913189,32.000000,108.893875,2.478763
2015-06-14T17:42:34Z,48.429340,-71.039802,-16.738397,12.000000,66.343376,1.094209
2015-06-14T17:43:09Z,48.429386,-71.039264,-21.154825,48.000000,43.758846,1.514702
2015-06-14T17:43:44Z,48.429424,-71.038568,-18.075018,16.000000,117.417877,4.009620
2015-06-14T17:44:16Z,48.429670,-71.038052,-24.365839,8.000000,0.000000,0.829860
2015-06-14T17:44:51Z,48.429598,-71.037306,-3.364334,16.000000,109.632309,1.314085
2015-06-14T17:45:33Z,48.429870,-71.036550,-31.902415,12.000000,100.959518,2.888997
2015-06-14T17:46:08Z,48.429769,-71.035926,-26.283889,24.000000,55.834621,1.076942
2015-06-14T17:46:44Z,48.430131,-71.035393,-16.095666,48.000000,65.646912,1.027531
2015-06-14T17:47:19Z,48.430093,-71.034600,-27.887412,16.000000,171.755249,0.689940
2015-06-14T17:47:53Z,48.429794,-71.034601,-35.953551,32.000000,160.453278,0.138460
2015-06-14T17:48:29Z,48.429375,-71.034462,-23.169958,8.000000,176.601791,1.014874
2015-06-14T17:49:07Z,48.428975,-71.034223,-27.376070,12.000000,146.023209,1.818435
2015-06-14T17:49:43Z,48.428600,-71.033885,-7.310237,48.000000,93.862915,0.901524
2015-06-14T17:50:17Z,48.428190,-71.033515,-14.402939,24.000000,123.152542,0.663140
2015-06-14T17:50:52Z,48.427898,-71.033240,-32.556943,24.000000,136.142609,1.743815
2015-06-14T17:51:27Z,48.427650,-71.032753,-51.682241,24.000000,140.162857,1.599151
2015-06-14T17:52:04Z,48.427007,-71.032297,-9.148092,24.000000,161.714111,0.908872
2015-06-14T17:52:40Z,48.427182,-71.031137,8.621202,128.000000,132.406387,1.419469
2015-06-14T17:53:29Z,48.426351,-71.031415,-23.602434,64.000000,169.025955,1.783758
2015-06-14T17:54:00Z,48.425843,-71.031437,-23.670452,6.000000,0.000000,1.527930
2015-06-14T17:54:40Z,48.425271,-71.031219,-38.765102,64.000000,189.303009,8.963634
2015-06-14T17:55:17Z,48.425147,-71.030273,1.220030,24.000000,147.714447,1.366894
2015-06-14T17:55:55Z,48.425083,-71.030559,-57.514606,48.000000,209.766937,0.983414
2015-06-14T17:56:40Z,48.424658,-71.030702,11.618739,24.000000,351.665222,0.704147
2015-06-14T17:57:12Z,48.424307,-71.030546,-9.615364,16.000000,0.000000,0.000000
2015-06-14T17:57:45Z,48.423956,-71.030875,4.302217,48.000000,227.488602,0.934560
2015-06-14T17:58:21Z,48.423737,-71.029769,8.219984,24.000000,18.136646,0.315479
2015-06-14T17:58:57Z,48.423960,-71.030746,-23.024783,12.000000,286.069702,0.349913
2015-06-14T17:59:32Z,48.424226,-71.030534,-2.046811,32.000000,27.492947,0.466355
2015-06-14T18:00:10Z,48.424520,-71.030675,-11.893964,8.000000,251.786697,0.945700
2015-06-14T18:01:25Z,48.424843,-71.030648,-14.160643,24.000000,231.890488,1.057441
2015-06-14T18:02:04Z,48.424650,-71.030769,-33.794018,12.000000,9.290671,0.943570
2015-06-14T18:03:48Z,48.424701,-71.030889,8.577451,16.000000,157.444473,0.896045
2015-06-14T18:04:25Z,48.424544,-71.030799,-0.808851,8.000000,126.545647,0.805976
2015-06-14T18:05:00Z,48.424427,-71.031192,1.252306,32.000000,223.055923,0.441277
2015-06-14T18:05:37Z,48.424315,-71.030828,-5.005937,16.000000,195.339874,1.150069
2015-06-14T18:06:14Z,48.424289,-71.030556,76.504261,16.000000,246.954269,0.217832
2015-06-14T18:06:54Z,48.422994,-71.030832,28.058866,128.000000,124.298279,1.515610
2015-06-14T18:07:25Z,48.422843,-71.030863,-9.599450,12.000000,0.000000,0.000000
2015-06-14T18:08:00Z,48.424047,-71.030714,-19.666156,24.000000,143.763123,1.861467
2015-06-14T18:08:48Z,48.422185,-71.030049,49.867127,96.000000,102.942978,0.192971
2015-06-14T18:09:25Z,48.422469,-71.030219,31.090374,64.000000,348.527985,0.563114
2015-06-14T18:10:01Z,48.424106,-71.030817,-79.675273,16.000000,17.338335,2.090090
2015-06-14T18:10:47Z,48.422695,-71.030958,28.021650,24.000000,224.226059,0.346123
2015-06-14T18:11:27Z,48.422009,-71.032219,-6.555544,96.000000,293.116943,1.043392
2015-06-14T18:12:06Z,48.421964,-71.031456,52.142851,64.000000,185.615112,1.276834
2015-06-14T18:12:44Z,48.424038,-71.030740,23.618495,16.000000,73.675667,0.614169
2015-06-14T18:13:34Z,48.421705,-71.031695,1.615389,48.000000,15.610054,1.651133
2015-06-14T18:14:21Z,48.421076,-71.032300,3.973041,128.000000,253.965439,2.815718
2015-06-14T18:15:00Z,48.421570,-71.030610,67.413284,48.000000,149.822266,0.629919
2015-06-14T18:15:38Z,48.421139,-71.031247,-2.346708,128.000000,163.065018,0.711852
2015-06-14T18:16:19Z,48.421047,-71.030907,16.238785,24.000000,188.018280,0.772992
2015-06-14T18:17:02Z,48.420835,-71.030924,-14.171210,16.000000,0.000000,0.000000
2015-06-14T18:17:39Z,48.420236,-71.030586,-3.659315,32.000000,147.147507,2.512641
2015-06-14T18:18:50Z,48.421906,-71.030990,-153.353945,16.000000,103.396530,0.591542
2015-06-14T18:19:26Z,48.420078,-71.030525,12.128110,48.000000,250.150742,0.259654
2015-06-14T18:20:02Z,48.421646,-71.030940,5.515368,8.000000,144.116287,1.626911
2015-06-14T18:20:34Z,48.419049,-71.031828,-68.970352,96.000000,171.336365,2.037105
2015-06-14T18:21:06Z,48.419477,-71.030511,-3.397974,16.000000,142.266708,1.004827
2015-06-14T18:21:44Z,48.419019,-71.030164,56.270073,48.000000,175.732376,0.386151
2015-06-14T18:22:19Z,48.418682,-71.030543,10.728611,6.000000,210.988434,2.026042
2015-06-14T18:22:57Z,48.418184,-71.030657,20.770442,24.000000,209.659241,1.512393
2015-06-14T18:23:37Z,48.417736,-71.030923,19.242312,32.000000,209.696289,0.286228
2015-06-14T18:24:22Z,48.417560,-71.031323,-21.036002,64.000000,206.385529,1.198352
2015-06-14T18:24:54Z,48.417285,-71.031495,8.230521,6.000000,0.000000,1.818458
2015-06-14T18:25:31Z,48.416608,-71.032232,-16.129942,64.000000,181.866150,2.772596
2015-06-14T18:26:08Z,48.416899,-71.032197,-8.875672,64.000000,168.816956,1.037096
2015-06-14T18:26:46Z,48.416007,-71.033138,-5.095585,48.000000,172.377655,0.922300
2015-06-14T18:27:23Z,48.416041,-71.032263,57.240833,64.000000,213.459595,0.784971
2015-06-14T18:28:02Z,48.416057,-71.032013,72.018076,64.000000,327.639954,1.428395
2015-06-14T18:28:34Z,48.416072,-71.032266,-7.126833,8.000000,0.000000,0.000000
2015-06-14T18:29:49Z,48.416497,-71.032039,-32.875065,6.000000,303.758087,0.968430
2015-06-14T18:30:24Z,48.416042,-71.032086,22.714742,8.000000,27.948935,0.288979
2015-06-14T18:31:01Z,48.415865,-71.031725,10.965984,32.000000,36.103958,0.382359
2015-06-14T18:31:36Z,48.415971,-71.032077,128.186068,8.000000,133.667801,0.451281
2015-06-14T18:32:59Z,48.415742,-71.032716,-39.391608,128.000000,230.580811,0.607045
2015-06-14T18:34:15Z,48.415932,-71.031822,-7.975273,128.000000,343.506165,0.398214
2015-06-14T18:34:46Z,48.415759,-71.032102,16.892317,12.000000,0.000000,0.000000
2015-06-14T18:35:20Z,48.415647,-71.032091,2.826806,64.000000,112.116821,0.327089
2015-06-14T18:35:56Z,48.415950,-71.031774,19.602713,24.000000,104.389580,0.699633
2015-06-14T18:36:33Z,48.415917,-71.031959,64.691548,8.000000,293.633331,3.744921
2015-06-14T18:38:01Z,48.415856,-71.032117,-81.422154,12.000000,120.734535,0.169132
2015-06-14T18:38:42Z,48.415916,-71.031422,106.992030,128.000000,55.528214,1.229269
2015-06-14T18:39:19Z,48.415950,-71.032054,-49.291778,2.000000,115.495766,3.200114
2015-06-14T18:40:00Z,48.415533,-71.033099,-4.802950,192.000000,132.418961,1.431991
2015-06-14T18:40:36Z,48.415955,-71.032274,-15.569106,16.000000,133.335785,3.398032
2015-06-14T18:41:12Z,48.415947,-71.032053,36.121120,4.000000,142.387268,0.889989
2015-06-14T18:43:34Z,48.416144,-71.032352,-35.521384,96.000000,264.829498,0.713230
2015-06-14T18:44:15Z,48.415968,-71.032169,59.331391,128.000000,48.356483,0.337734
2015-06-14T18:44:47Z,48.415849,-71.032060,30.271250,16.000000,0.000000,0.000000
2015-06-14T18:45:59Z,48.416010,-71.032192,-38.301385,16.000000,239.362305,0.898730
2015-06-14T18:46:35Z,48.415863,-71.032166,-4.219428,8.000000,127.726898,0.368774
2015-06-14T18:47:12Z,48.415734,-71.032305,-29.361948,24.000000,120.249443,0.105125
2015-06-14T18:47:57Z,48.415891,-71.032137,-5.642668,6.000000,90.399712,0.105662
2015-06-14T18:49:05Z,48.415783,-71.032052,-12.576273,8.000000,0.000000,0.000000
2015-06-14T18:49:44Z,48.417518,-71.032959,-36.102377,192.000000,112.417969,0.494745
2015-06-14T18:50:26Z,48.416010,-71.032212,-53.429573,128.000000,256.674164,0.633378
2015-06-14T18:51:00Z,48.415810,-71.032018,-29.778582,8.000000,169.712708,0.950802
2015-06-14T18:51:33Z,48.415608,-71.031730,5.659824,32.000000,23.863369,0.458062
2015-06-14T18:52:10Z,48.415743,-71.031920,-8.600001,16.000000,348.408722,1.553230
2015-06-14T18:52:44Z,48.415974,-71.032146,29.471800,16.000000,203.653290,0.426519
2015-06-14T18:53:18Z,48.415576,-71.031618,-15.752239,48.000000,272.733032,0.334918
2015-06-14T18:54:12Z,48.415874,-71.031969,23.037655,8.000000,248.792984,1.036032
2015-06-14T18:54:44Z,48.415798,-71.032077,24.537079,24.000000,0.000000,0.177620
2015-06-14T18:55:15Z,48.415906,-71.032021,17.476923,16.000000,0.000000,0.000000
2015-06-14T18:55:48Z,48.415817,-71.031917,2.301363,8.000000,56.284706,0.872034
2015-06-14T18:57:07Z,48.415920,-71.031792,69.972841,16.000000,302.033325,2.366051
2015-06-14T18:57:49Z,48.415553,-71.032190,5.343479,32.000000,189.703415,0.226406
2015-06-14T18:58:27Z,48.415779,-71.032025,81.492034,64.000000,286.276093,0.596821
2015-06-14T19:00:10Z,48.415554,-71.032023,21.712689,32.000000,269.911255,1.456940
2015-06-14T19:00:45Z,48.415885,-71.032003,5.395233,6.000000,317.773224,0.237480
2015-06-14T19:03:53Z,48.415787,-71.032101,10.188874,6.000000,0.000000,0.000000
2015-06-14T19:05:33Z,48.415841,-71.031986,26.025775,4.000000,170.852432,0.219206
2015-06-14T19:06:09Z,48.415530,-71.032225,-35.320625,32.000000,221.586395,1.694271
2015-06-14T19:06:42Z,48.415761,-71.032132,-74.901095,6.000000,154.441528,0.497717
2015-06-14T19:08:22Z,48.415576,-71.032152,-14.919128,24.000000,247.732666,2.205281
2015-06-14T19:08:58Z,48.415707,-71.032076,24.191197,6.000000,311.787476,0.204281
2015-06-14T19:10:41Z,48.415484,-71.031983,3.619028,32.000000,119.088173,0.380856
2015-06-14T19:11:17Z,48.415629,-71.031687,31.644231,32.000000,113.656578,0.780383
2015-06-14T19:11:52Z,48.415756,-71.031901,101.440285,8.000000,127.199814,0.686852
2015-06-14T19:12:59Z,48.415808,-71.031781,157.844331,16.000000,237.007629,0.291496
2015-06-14T19:13:35Z,48.415771,-71.031975,34.731775,4.000000,273.269440,0.999636
2015-06-14T19:17:41Z,48.415263,-71.031226,41.657362,96.000000,130.806686,0.655741
2015-06-14T19:18:15Z,48.415708,-71.031884,-31.817605,8.000000,305.974030,1.372346
2015-06-14T19:18:55Z,48.415604,-71.032249,0.305794,32.000000,259.674011,0.806312
2015-06-14T19:19:33Z,48.415715,-71.032260,35.571949,24.000000,1.734261,0.514601
2015-06-14T19:20:06Z,48.415663,-71.032035,45.304600,32.000000,0.000000,0.000000
2015-06-14T19:20:41Z,48.415558,-71.031910,78.769950,24.000000,117.683083,1.206156
2015-06-14T19:21:15Z,48.415449,-71.031928,-43.791172,32.000000,124.653534,1.747290
2015-06-14T19:21:53Z,48.415427,-71.031741,35.319203,32.000000,150.623383,0.618731
2015-06-14T19:22:31Z,48.414200,-71.030701,5.918348,8.000000,183.786255,0.492099
2015-06-14T19:23:07Z,48.414014,-71.030856,51.017168,24.000000,214.507462,0.992334
2015-06-14T19:23:55Z,48.413368,-71.031051,-0.170665,32.000000,222.900009,0.970705
2015-06-14T19:24:27Z,48.413267,-71.031237,28.788403,6.000000,209.359238,0.689627
2015-06-14T19:25:02Z,48.412967,-71.031441,37.199644,48.000000,258.465454,0.371444
2015-06-14T19:25:44Z,48.412781,-71.032309,64.270656,48.000000,350.735718,1.062438
2015-06-14T19:26:20Z,48.412423,-71.032428,-16.898351,16.000000,233.755264,0.703914
2015-06-14T19:26:57Z,48.412477,-71.032839,22.872726,8.000000,228.274338,0.814173
2015-06-14T19:27:35Z,48.412126,-71.033064,11.916167,24.000000,18.763178,1.091226
2015-06-14T19:28:17Z,48.411541,-71.032865,-67.246105,48.000000,158.192215,1.264114
2015-06-14T19:28:56Z,48.411702,-71.032589,3.548998,24.000000,180.601776,1.567978
2015-06-14T19:29:36Z,48.411282,-71.032651,4.771974,24.000000,349.394531,1.311838
2015-06-14T19:30:12Z,48.411058,-71.032823,29.850633,24.000000,100.444595,0.123819
2015-06-14T19:30:43Z,48.410604,-71.032672,-4.302288,16.000000,261.730865,1.026646
2015-06-14T19:31:29Z,48.410510,-71.032623,85.865141,24.000000,218.901672,0.883266
2015-06-14T19:32:08Z,48.410563,-71.033078,93.165111,32.000000,97.431931,0.843560
2015-06-14T19:32:45Z,48.409811,-71.032765,-18.216439,32.000000,118.905563,0.174777
2015-06-14T19:33:23Z,48.409533,-71.032764,22.105796,16.000000,265.190460,0.584090
2015-06-14T19:34:00Z,48.409362,-71.032876,38.650857,32.000000,257.131226,0.560878
2015-06-14T19:34:43Z,48.409264,-71.032210,3.011425,48.000000,109.525192,7.565510
2015-06-14T19:35:22Z,48.409237,-71.032633,-22.166984,24.000000,269.525909,0.246582
2015-06-14T19:35:58Z,48.409292,-71.032210,68.407210,32.000000,262.588654,0.088439
2015-06-14T19:36:34Z,48.409389,-71.032038,97.325258,48.000000,268.978912,2.853780
2015-06-14T19:37:09Z,48.409528,-71.032539,14.882496,12.000000,102.305344,1.479298
2015-06-14T19:37:47Z,48.409346,-71.032116,-40.498385,48.000000,32.281342,0.920306
2015-06-14T19:38:19Z,48.409265,-71.032513,-28.235106,16.000000,133.862534,0.721340
2015-06-14T19:38:53Z,48.409326,-71.032411,79.029207,2.000000,174.584564,0.755798
2015-06-14T19:40:03Z,48.409322,-71.032755,47.552471,32.000000,11.398561,1.905130
2015-06-14T19:40:40Z,48.409143,-71.032584,-19.943960,24.000000,279.342407,0.944749
2015-06-14T19:41:12Z,48.408787,-71.032729,48.402083,6.000000,0.000000,0.000000
2015-06-14T19:41:46Z,48.409312,-71.032366,-89.537868,2.000000,116.075500,1.240686
2015-06-14T19:42:31Z,48.409035,-71.032442,2.275655,32.000000,134.551071,0.697631
2015-06-14T19:43:52Z,48.408935,-71.032455,-11.282032,32.000000,20.859718,0.259757
2015-06-14T19:44:30Z,48.409044,-71.032611,17.182246,32.000000,191.059174,0.336917
2015-06-14T19:45:06Z,48.408218,-71.032534,87.207393,96.000000,157.924530,0.388958
2015-06-14T19:45:51Z,48.408675,-71.032538,-8.627510,24.000000,244.426529,0.755260
2015-06-14T19:47:03Z,48.408569,-71.032633,-21.892133,24.000000,132.834213,0.632679
2015-06-14T19:48:23Z,48.407844,-71.031872,-87.074322,96.000000,111.030678,0.550633
2015-06-14T19:49:05Z,48.408447,-71.032496,48.449707,96.000000,156.318954,0.418212
2015-06-14T19:49:48Z,48.408591,-71.032713,69.560495,12.000000,109.407669,0.395346
2015-06-14T19:50:29Z,48.408490,-71.032694,-0.712719,16.000000,177.354767,0.593711
2015-06-14T19:51:04Z,48.408247,-71.032779,15.688758,32.000000,0.000000,0.000000
2015-06-14T19:51:52Z,48.408426,-71.032762,79.586893,12.000000,172.539734,3.309001
2015-06-14T19:52:29Z,48.408593,-71.032536,97.084145,16.000000,230.315887,0.213952
2015-06-14T19:53:04Z,48.408421,-71.032981,-95.788604,24.000000,144.217026,0.356269
2015-06-14T19:53:37Z,48.408420,-71.032585,92.986016,8.000000,106.997787,0.454385
2015-06-14T19:54:11Z,48.408364,-71.032854,38.583687,12.000000,59.331093,1.042876
2015-06-14T19:55:19Z,48.408278,-71.032915,50.887553,16.000000,271.954193,0.843935
2015-06-14T19:55:54Z,48.408475,-71.032921,55.584394,12.000000,186.126572,1.169266
2015-06-14T19:56:31Z,48.408233,-71.032860,85.471271,16.000000,9.694579,1.128078
2015-06-14T19:57:08Z,48.408094,-71.033052,8.411469,32.000000,61.948708,0.718787
2015-06-14T19:57:48Z,48.408119,-71.033312,78.072834,48.000000,347.148651,0.787641
2015-06-14T19:58:23Z,48.408180,-71.033100,64.200153,16.000000,24.004868,0.273319
2015-06-14T19:58:57Z,48.408051,-71.032913,-3.266181,16.000000,167.133179,0.360012
2015-06-14T19:59:30Z,48.407927,-71.032780,-127.018993,24.000000,312.457642,1.343118
2015-06-14T20:00:05Z,48.408114,-71.033063,-8.231871,8.000000,200.219711,1.165912
2015-06-14T20:01:30Z,48.408006,-71.033355,-64.665658,24.000000,321.070374,1.668119
2015-06-14T20:02:09Z,48.407999,-71.032938,-22.725709,16.000000,299.908295,0.379971
2015-06-14T20:02:44Z,48.408064,-71.033132,33.426828,4.000000,317.533691,1.107438
2015-06-14T20:04:36Z,48.408162,-71.033234,30.655533,96.000000,0.000000,0.000000
2015-06-14T20:05:13Z,48.408133,-71.033478,33.390383,24.000000,255.725861,0.260757
2015-06-14T20:06:05Z,48.408174,-71.033314,-93.093762,16.000000,115.387115,2.540916
2015-06-14T20:06:39Z,48.407997,-71.033185,-3.482390,12.000000,202.657562,1.149446
2015-06-14T20:07:31Z,48.408467,-71.033112,-248.603992,128.000000,135.767426,4.058365
2015-06-14T20:08:10Z,48.407988,-71.033304,60.793231,12.000000,175.874222,0.212036
2015-06-14T20:09:03Z,48.408079,-71.033487,123.204353,24.000000,71.883011,0.450597
2015-06-14T20:09:45Z,48.407946,-71.033159,16.504176,8.000000,192.480316,1.109753
2015-06-14T20:11:42Z,48.408040,-71.033147,-27.614291,4.000000,14.321488,1.684829
2015-06-14T20:12:17Z,48.407768,-71.032981,31.029740,32.000000,184.880035,0.833291
2015-06-14T20:13:04Z,48.407875,-71.032852,75.706306,32.000000,303.812805,1.397983
2015-06-14T20:13:38Z,48.408144,-71.033004,47.215468,16.000000,241.422363,0.630267
2015-06-14T20:14:13Z,48.408287,-71.033228,84.014951,32.000000,279.806366,0.509016
2015-06-14T20:14:52Z,48.408046,-71.033123,88.504525,4.000000,2.808652,0.392592
2015-06-14T20:15:28Z,48.408166,-71.032962,-18.519524,16.000000,18.695591,0.555226
2015-06-14T20:16:07Z,48.408248,-71.033057,-9.186762,16.000000,17.252588,1.057818
2015-06-14T20:17:13Z,48.408205,-71.032838,3.364145,8.000000,298.121735,0.881622
2015-06-14T20:17:49Z,48.408261,-71.032969,15.604564,4.000000,33.756462,0.745873
2015-06-14T20:19:00Z,48.408226,-71.032803,73.343404,8.000000,101.821053,0.548960
2015-06-14T20:20:08Z,48.408094,-71.032594,-16.852262,24.000000,149.531921,0.292289
2015-06-14T20:20:51Z,48.408274,-71.032889,71.848411,8.000000,132.292923,0.244280
2015-06-14T20:22:34Z,48.408549,-71.032215,43.452238,48.000000,166.291458,0.063759
2015-06-14T20:23:08Z,48.408347,-71.032658,72.756758,4.000000,10.255611,0.468855
2015-06-14T20:23:40Z,48.408705,-71.032416,39.808195,32.000000,0.000000,0.273399
2015-06-14T20:25:03Z,48.408917,-71.032773,31.142894,48.000000,253.929245,0.845464
2015-06-14T20:25:46Z,48.408343,-71.033550,-20.994130,96.000000,101.301704,2.448903
2015-06-14T20:26:24Z,48.408633,-71.032540,23.666617,6.000000,350.846741,0.622924
2015-06-14T20:26:58Z,48.408783,-71.032722,114.367984,24.000000,319.569458,2.811745
2015-06-14T20:27:32Z,48.408716,-71.032437,38.549054,12.000000,116.045967,1.469955
2015-06-14T20:28:06Z,48.408662,-71.032567,-48.837285,8.000000,205.195190,3.966291
2015-06-14T20:28:43Z,48.409138,-71.033020,5.115552,200.000000,199.882294,5.276284
2015-06-14T20:29:19Z,48.408807,-71.032434,-8.705042,16.000000,29.204086,1.857437
2015-06-14T20:29:55Z,48.409705,-71.032876,-1.512389,96.000000,25.678333,7.065146
2015-06-14T20:30:36Z,48.409526,-71.033175,-21.776242,96.000000,110.888977,0.835666
2015-06-14T20:31:18Z,48.409663,-71.032664,-74.213059,192.000000,207.995865,2.961616
2015-06-14T20:32:02Z,48.410819,-71.032754,18.673649,48.000000,292.559265,0.810267
2015-06-14T20:32:48Z,48.411411,-71.032590,30.970587,64.000000,208.661728,2.895312
2015-06-14T20:33:19Z,48.411286,-71.032703,22.299487,12.000000,0.000000,0.000000
2015-06-14T20:33:55Z,48.411743,-71.032572,24.709564,48.000000,11.300860,1.536780
2015-06-14T20:34:31Z,48.411932,-71.032806,19.182483,16.000000,276.043121,0.427529
2015-06-14T20:35:08Z,48.412194,-71.033053,33.481377,32.000000,7.649771,1.434003
2015-06-14T20:35:46Z,48.412300,-71.032451,38.414193,32.000000,90.778702,3.085160
2015-06-14T20:36:27Z,48.412966,-71.032555,3.981155,48.000000,283.993134,0.308224
2015-06-14T20:37:01Z,48.412587,-71.032412,37.609880,16.000000,0.000000,0.849024
2015-06-14T20:37:35Z,48.412393,-71.032414,57.236931,16.000000,316.895386,1.783067
2015-06-14T20:38:48Z,48.412930,-71.031226,39.881863,128.000000,46.947075,0.787540
2015-06-14T20:39:23Z,48.413300,-71.030872,47.893945,12.000000,42.975815,0.551259
2015-06-14T20:39:58Z,48.413757,-71.030950,23.230480,48.000000,116.862122,0.615106
2015-06-14T20:40:38Z,48.414216,-71.030617,47.474542,48.000000,35.387218,1.192433
2015-06-14T20:41:15Z,48.414560,-71.030705,36.804375,12.000000,326.248474,0.552330
2015-06-14T20:41:51Z,48.414687,-71.030947,12.441905,24.000000,24.963163,1.013558
2015-06-14T20:42:31Z,48.415115,-71.031715,41.157311,16.000000,301.412994,1.786798
2015-06-14T20:43:10Z,48.415533,-71.032046,28.874562,48.000000,306.635712,0.960615
2015-06-14T20:43:50Z,48.415569,-71.032239,35.173977,16.000000,30.102676,1.523432
2015-06-14T20:44:32Z,48.415883,-71.031993,50.577319,24.000000,309.061462,0.643592
2015-06-14T20:45:13Z,48.416540,-71.032701,-18.266487,48.000000,71.687630,0.519784
2015-06-14T20:45:48Z,48.416747,-71.032330,13.967530,12.000000,86.628632,1.295179
2015-06-14T20:46:28Z,48.417054,-71.031706,29.440719,12.000000,276.305420,4.782120
2015-06-14T20:47:04Z,48.417487,-71.031194,-22.227072,48.000000,43.071777,3.181208
2015-06-14T20:47:41Z,48.417529,-71.030924,5.569666,12.000000,349.978851,1.346075
2015-06-14T20:48:18Z,48.418019,-71.030918,18.926080,12.000000,336.673370,0.252157
