time,lat,lon,elevation,accuracy,bearing,speed
2015-07-12T16:30:29Z,47.950122,-69.809024,10.762332,32.000000,356.329315,0.151208
2015-07-12T16:31:45Z,47.950603,-69.807128,33.041650,32.000000,7.643119,0.286344
2015-07-12T16:32:23Z,47.950863,-69.807879,78.132813,32.000000,327.154388,0.099957
2015-07-12T16:32:58Z,47.950484,-69.807455,19.105574,32.000000,171.245789,0.878905
2015-07-12T16:33:31Z,47.950629,-69.807656,38.336677,8.000000,138.891312,1.306918
2015-07-12T16:34:04Z,47.950772,-69.807551,11.062896,16.000000,264.863922,1.077663
2015-07-12T16:34:38Z,47.950611,-69.807427,40.676948,16.000000,152.802887,0.758043
2015-07-12T16:35:42Z,47.950651,-69.807599,37.640545,12.000000,0.000000,0.000000
2015-07-12T16:36:15Z,47.950683,-69.807784,30.415353,12.000000,2.875618,1.186103
2015-07-12T16:37:22Z,47.950622,-69.807536,29.740697,8.000000,133.319504,0.995686
2015-07-12T16:37:43Z,47.950510,-69.807699,20.214535,16.000000,278.038940,0.889133
2015-07-12T16:38:16Z,47.950602,-69.807622,22.606512,6.000000,224.252579,0.234452
2015-07-12T16:39:24Z,47.950783,-69.807697,46.607783,16.000000,10.977105,1.359227
2015-07-12T16:39:58Z,47.950621,-69.807691,21.983028,3.000000,167.643509,0.366901
2015-07-12T16:40:32Z,47.950635,-69.807550,47.980461,8.000000,342.715179,0.551269
2015-07-12T16:40:53Z,47.950693,-69.807678,46.061109,8.000000,0.000000,0.000000
2015-07-12T16:41:04Z,47.950926,-69.807536,46.818818,24.000000,254.996811,0.063824
2015-07-12T16:41:15Z,47.950550,-69.807451,66.069795,24.000000,318.337952,0.198498
2015-07-12T16:41:27Z,47.950686,-69.807613,45.126591,6.000000,182.355698,0.067789
2015-07-12T16:41:38Z,47.950808,-69.807780,65.225311,24.000000,297.061707,0.017448
2015-07-12T16:41:49Z,47.950907,-69.807615,49.785515,12.000000,298.949188,0.113862
2015-07-12T16:42:00Z,47.950652,-69.807586,39.750654,12.000000,29.374739,0.083044
2015-07-12T16:42:34Z,47.950938,-69.807743,54.273720,24.000000,309.055511,0.054836
2015-07-12T16:42:56Z,47.950695,-69.807639,37.572650,16.000000,112.523140,0.072897
2015-07-12T16:43:07Z,47.950839,-69.807763,53.427457,24.000000,279.135620,0.098473
2015-07-12T16:43:19Z,47.950920,-69.807686,51.012660,32.000000,45.829220,0.059175
2015-07-12T16:43:37Z,47.950746,-69.807734,44.933611,32.000000,328.446686,0.054519
2015-07-12T16:44:00Z,47.950903,-69.807328,47.852955,32.000000,284.888550,0.015774
2015-07-12T16:44:17Z,47.950705,-69.807796,52.358847,48.000000,281.885712,0.202899
2015-07-12T16:44:28Z,47.950872,-69.807392,38.047918,16.000000,140.462738,0.123471
2015-07-12T16:44:40Z,47.950663,-69.807693,50.458989,24.000000,201.814728,0.368614
2015-07-12T16:45:02Z,47.950760,-69.807526,42.376895,16.000000,123.218292,0.035552
2015-07-12T16:45:13Z,47.950726,-69.807892,53.238560,24.000000,60.174206,0.270828
2015-07-12T16:45:25Z,47.950828,-69.807628,51.944360,12.000000,102.623650,0.123137
2015-07-12T16:45:37Z,47.950595,-69.807565,18.584043,16.000000,150.120117,0.107551
2015-07-12T16:45:49Z,47.950861,-69.807567,58.768718,48.000000,102.177711,1.017555
2015-07-12T16:46:11Z,47.950963,-69.807949,54.864574,48.000000,24.755264,0.056536
2015-07-12T16:46:23Z,47.950522,-69.807560,54.298408,32.000000,77.589844,0.107695
2015-07-12T16:46:34Z,47.950708,-69.808115,58.399237,48.000000,57.547935,0.341711
2015-07-12T16:46:46Z,47.950974,-69.807684,53.353530,32.000000,118.070244,1.509709
