time,lat,lon,elevation,accuracy,bearing,speed
2015-06-07T17:34:10Z,48.379607,-70.687503,239.753864,48.000000,153.411133,0.232117
2015-06-07T17:35:20Z,48.379420,-70.687799,230.753944,48.000000,64.044861,1.307665
2015-06-07T17:35:54Z,48.379617,-70.687602,168.914857,4.000000,95.117149,0.870219
2015-06-07T17:36:28Z,48.379386,-70.687487,207.027146,24.000000,23.798576,0.100459
2015-06-07T17:37:02Z,48.379500,-70.687638,243.135124,4.000000,128.698288,2.291443
2015-06-07T17:37:34Z,48.379493,-70.686941,195.972800,16.000000,132.018860,0.698772
2015-06-07T17:38:07Z,48.379455,-70.687433,258.877679,12.000000,84.149605,0.463445
2015-06-07T17:38:42Z,48.379365,-70.687614,251.475089,12.000000,67.112923,1.621557
2015-06-07T17:39:17Z,48.379194,-70.687475,443.223797,32.000000,141.045502,1.504048
2015-06-07T17:39:51Z,48.379339,-70.687621,305.410275,16.000000,131.218063,0.354699
2015-06-07T17:40:25Z,48.379521,-70.687571,88.971002,6.000000,123.230995,2.585816
2015-06-07T17:41:01Z,48.379112,-70.687156,270.213243,32.000000,314.213165,2.314969
2015-06-07T17:41:36Z,48.379214,-70.687500,224.341177,24.000000,24.288063,0.226628
2015-06-07T17:42:12Z,48.379241,-70.687367,277.666223,6.000000,78.988319,0.229404
2015-06-07T17:42:49Z,48.378917,-70.687236,202.688088,32.000000,183.647095,0.699485
2015-06-07T17:44:02Z,48.379090,-70.686911,51.314116,32.000000,30.035568,0.434101
2015-06-07T17:44:38Z,48.378946,-70.686028,180.519432,48.000000,70.764030,0.485468
2015-06-07T17:45:15Z,48.379107,-70.686924,244.475758,24.000000,19.653879,0.631267
2015-06-07T17:45:51Z,48.379117,-70.686701,205.093040,32.000000,357.730408,0.680975
2015-06-07T17:46:27Z,48.379141,-70.686989,262.299350,24.000000,31.523195,2.474329
2015-06-07T17:47:03Z,48.379237,-70.684828,230.030926,24.000000,341.436920,0.070907
2015-06-07T17:47:35Z,48.379259,-70.684679,195.563371,8.000000,0.000000,0.000000
2015-06-07T17:48:14Z,48.379326,-70.684063,187.979161,128.000000,14.491696,0.751091
2015-06-07T17:48:50Z,48.379118,-70.683734,183.647675,32.000000,96.966194,1.066325
2015-06-07T17:49:27Z,48.379092,-70.683517,232.529000,64.000000,211.460617,1.476170
2015-06-07T17:50:07Z,48.379645,-70.683312,183.844588,32.000000,261.451202,0.884924
2015-06-07T17:50:45Z,48.379812,-70.683167,174.050008,48.000000,12.082342,1.187737
2015-06-07T17:51:19Z,48.379320,-70.684410,168.992858,32.000000,279.238129,1.069134
2015-06-07T17:51:50Z,48.379541,-70.683736,177.947670,12.000000,0.000000,0.000000
2015-06-07T17:52:39Z,48.379694,-70.683696,185.605587,96.000000,4.319698,1.060616
2015-06-07T17:53:19Z,48.379472,-70.683674,232.148331,48.000000,346.139313,0.376434
2015-06-07T17:53:55Z,48.379242,-70.683853,176.164725,32.000000,47.282063,0.589813
2015-06-07T17:54:36Z,48.379352,-70.684003,241.803481,24.000000,143.906845,0.909160
2015-06-07T17:55:07Z,48.379244,-70.682782,207.404727,32.000000,0.000000,0.000000
2015-06-07T17:55:43Z,48.379168,-70.683593,137.746350,32.000000,306.709869,0.467653
2015-06-07T17:56:21Z,48.379059,-70.683187,175.048184,96.000000,356.671051,5.141328
2015-06-07T17:56:59Z,48.378926,-70.683416,136.137024,32.000000,359.741089,17.554695
2015-06-07T17:57:35Z,48.379305,-70.683617,168.734000,48.000000,350.050049,3.967654
2015-06-07T17:58:11Z,48.379255,-70.684056,174.928856,8.000000,352.677185,0.751993
2015-06-07T17:58:48Z,48.379195,-70.683701,141.887112,32.000000,184.885986,0.411617
2015-06-07T17:59:19Z,48.378920,-70.683144,188.903459,24.000000,0.000000,0.000000
2015-06-07T17:59:56Z,48.379055,-70.683419,216.561515,32.000000,304.782867,1.628594
2015-06-07T18:00:33Z,48.379016,-70.683010,133.147716,64.000000,338.611816,3.072907
2015-06-07T18:01:11Z,48.379240,-70.683604,150.585274,12.000000,320.531097,2.175406
2015-06-07T18:01:52Z,48.378491,-70.681839,188.545635,192.000000,317.525421,3.165292
2015-06-07T18:02:34Z,48.379049,-70.682121,164.432860,48.000000,14.477060,1.514830
2015-06-07T18:03:13Z,48.378745,-70.682302,161.054785,128.000000,127.190079,3.822891
2015-06-07T18:04:00Z,48.379771,-70.681996,-31.390967,48.000000,342.130463,0.294406
2015-06-07T18:04:41Z,48.379673,-70.681385,167.372916,64.000000,346.161682,0.410118
2015-06-07T18:05:36Z,48.379862,-70.681019,213.055683,96.000000,107.106956,1.164479
2015-06-07T18:06:06Z,48.380021,-70.681446,145.679348,24.000000,0.000000,0.000000
2015-06-07T18:06:44Z,48.380208,-70.681381,149.569283,64.000000,141.126022,0.319478
2015-06-07T18:07:28Z,48.380327,-70.681055,143.850246,16.000000,303.266937,0.867437
2015-06-07T18:08:08Z,48.380414,-70.681151,67.683200,64.000000,265.574524,0.518449
2015-06-07T18:08:46Z,48.380598,-70.681364,13.954838,200.000000,302.097809,1.773798
2015-06-07T18:09:30Z,48.380860,-70.682363,220.853495,16.000000,10.668962,0.525527
2015-06-07T18:10:30Z,48.380963,-70.682210,174.211385,200.000000,123.338562,5.688828
2015-06-07T18:11:07Z,48.380852,-70.681759,190.963226,12.000000,104.545570,0.970683
2015-06-07T18:11:45Z,48.380685,-70.681256,188.265893,128.000000,134.980972,1.993524
2015-06-07T18:12:22Z,48.380364,-70.680552,244.634652,48.000000,308.228058,1.729146
2015-06-07T18:12:58Z,48.380620,-70.680214,185.601095,48.000000,143.018051,1.637013
2015-06-07T18:13:30Z,48.380405,-70.679931,197.424704,32.000000,0.000000,0.858639
2015-06-07T18:14:10Z,48.380398,-70.679450,250.222907,48.000000,170.547089,0.855983
2015-06-07T18:14:48Z,48.380508,-70.679103,195.433685,12.000000,96.680740,1.002261
2015-06-07T18:15:24Z,48.380777,-70.678550,214.313367,64.000000,88.506493,0.819500
2015-06-07T18:16:01Z,48.380087,-70.677767,274.074987,64.000000,324.318085,8.728170
2015-06-07T18:16:38Z,48.380704,-70.677785,222.061752,64.000000,10.220364,0.320955
2015-06-07T18:17:09Z,48.380754,-70.677594,203.926205,24.000000,0.000000,0.000000
2015-06-07T18:17:48Z,48.381125,-70.677779,207.073596,64.000000,214.534271,1.238240
2015-06-07T18:18:37Z,48.381744,-70.677952,204.548797,24.000000,220.038849,0.378169
2015-06-07T18:19:13Z,48.381939,-70.677832,129.522245,96.000000,198.976822,5.414636
2015-06-07T18:19:53Z,48.382434,-70.678284,170.966106,48.000000,140.025986,0.072980
2015-06-07T18:20:25Z,48.382313,-70.678551,189.043132,24.000000,0.000000,0.000000
2015-06-07T18:21:06Z,48.381579,-70.678706,163.107492,32.000000,277.066956,0.432121
2015-06-07T18:21:44Z,48.382660,-70.679054,149.163613,96.000000,218.600830,0.330503
2015-06-07T18:22:29Z,48.382013,-70.678655,230.650199,32.000000,5.560065,0.946632
2015-06-07T18:23:23Z,48.382349,-70.678770,236.442207,32.000000,184.453094,1.127854
2015-06-07T18:23:59Z,48.382192,-70.678590,208.536622,12.000000,322.568481,1.929025
2015-06-07T18:24:35Z,48.382421,-70.678652,192.051160,32.000000,346.490692,1.778589
2015-06-07T18:25:15Z,48.383621,-70.679185,179.737247,32.000000,206.133987,0.901210
2015-06-07T18:25:56Z,48.383939,-70.679253,224.206641,64.000000,11.731379,2.983765
2015-06-07T18:26:35Z,48.384051,-70.679906,178.198481,48.000000,331.878906,0.807171
2015-06-07T18:27:16Z,48.384518,-70.679877,190.180587,48.000000,1.648980,1.451629
2015-06-07T18:27:47Z,48.384246,-70.679863,187.706915,16.000000,17.436319,0.262022
2015-06-07T18:28:22Z,48.384167,-70.679246,231.440744,32.000000,48.782364,1.762006
2015-06-07T18:28:57Z,48.384253,-70.679511,238.253104,32.000000,56.099556,0.685385
2015-06-07T18:30:00Z,48.384336,-70.679290,202.870422,8.000000,0.000000,0.182872
2015-06-07T18:30:32Z,48.384501,-70.679316,182.584922,32.000000,11.229981,1.653040
2015-06-07T18:31:09Z,48.384310,-70.679878,206.921799,32.000000,249.561508,1.233941
2015-06-07T18:31:48Z,48.383987,-70.680050,187.278524,128.000000,155.686798,0.350475
2015-06-07T18:32:25Z,48.383951,-70.679629,188.784979,24.000000,157.356903,0.896660
2015-06-07T18:33:41Z,48.383896,-70.679391,188.887259,24.000000,114.722382,1.034602
2015-06-07T18:34:15Z,48.383156,-70.679021,179.878696,64.000000,121.063095,1.044582
2015-06-07T18:34:52Z,48.383870,-70.679293,196.188444,32.000000,173.004730,0.851822
2015-06-07T18:35:54Z,48.382006,-70.679793,149.047280,128.000000,176.149536,0.870542
2015-06-07T18:36:41Z,48.382463,-70.678453,228.570153,64.000000,258.565979,1.021790
2015-06-07T18:37:30Z,48.382171,-70.677689,213.869600,96.000000,126.025101,0.836089
2015-06-07T18:38:01Z,48.381353,-70.678340,196.729894,16.000000,0.000000,0.000000
2015-06-07T18:38:32Z,48.381060,-70.678400,175.356212,12.000000,236.731369,1.364672
2015-06-07T18:39:09Z,48.380813,-70.677630,213.931061,16.000000,133.254074,2.058815
2015-06-07T18:39:48Z,48.381270,-70.676918,94.284288,64.000000,37.704552,0.730930
2015-06-07T18:40:29Z,48.380389,-70.677946,198.791966,64.000000,54.892097,0.441479
2015-06-07T18:41:05Z,48.380663,-70.678030,216.514596,32.000000,0.104193,0.093335
2015-06-07T18:41:43Z,48.380381,-70.678445,219.441524,64.000000,147.071121,0.159919
2015-06-07T18:42:15Z,48.380436,-70.678276,200.639617,8.000000,0.000000,0.000000
2015-06-07T18:42:49Z,48.380246,-70.678270,221.731488,24.000000,104.732437,0.782351
2015-06-07T18:43:58Z,48.380450,-70.678121,233.569548,16.000000,104.603325,0.855452
2015-06-07T18:44:36Z,48.380515,-70.678280,199.655501,16.000000,291.066193,1.390388
2015-06-07T18:45:10Z,48.380041,-70.678184,268.012167,32.000000,322.785095,0.709304
2015-06-07T18:45:44Z,48.380344,-70.678246,201.678679,2.000000,307.741272,2.007871
2015-06-07T18:46:17Z,48.380450,-70.678193,203.201093,6.000000,0.000000,0.000000
2015-06-07T18:46:50Z,48.380233,-70.678215,213.557697,16.000000,351.289154,0.521237
2015-06-07T18:47:24Z,48.380454,-70.678086,175.239623,12.000000,316.892883,1.722360
2015-06-07T18:47:57Z,48.380373,-70.678261,231.717129,6.000000,294.306335,1.066650
2015-06-07T18:48:32Z,48.380298,-70.678400,220.486372,16.000000,316.900604,1.124503
2015-06-07T18:49:06Z,48.380432,-70.678299,167.633278,8.000000,297.371490,0.542493
2015-06-07T18:49:40Z,48.380304,-70.678479,195.216354,16.000000,258.813293,0.590091
2015-06-07T18:50:14Z,48.380556,-70.678274,198.937452,16.000000,285.745331,0.185384
2015-06-07T18:50:47Z,48.380358,-70.678462,187.972560,12.000000,83.501999,0.304661
2015-06-07T18:51:54Z,48.380574,-70.678156,188.697181,24.000000,255.115280,0.082633
2015-06-07T18:52:28Z,48.380267,-70.678578,157.321447,24.000000,28.447977,0.553135
2015-06-07T18:52:59Z,48.380482,-70.678304,190.104229,6.000000,0.000000,0.029383
2015-06-07T18:54:06Z,48.380393,-70.678271,200.318624,8.000000,259.734406,0.086740
2015-06-07T18:54:39Z,48.380386,-70.678421,167.864701,12.000000,16.847307,0.721470
