time,lat,lon,elevation,accuracy,bearing,speed
2015-07-05T19:05:18Z,48.724763,-71.899554,96.966831,12.000000,132.053696,0.645943
2015-07-05T19:07:17Z,48.724161,-71.899065,28.284025,96.000000,156.376801,0.396423
2015-07-05T19:07:57Z,48.724763,-71.899573,53.654041,192.000000,155.886688,0.369719
2015-07-05T19:08:28Z,48.724970,-71.899899,101.963389,48.000000,230.989441,0.463070
2015-07-05T19:09:03Z,48.724858,-71.899825,125.523137,24.000000,311.403351,1.805968
2015-07-05T19:09:36Z,48.724709,-71.899909,105.392715,24.000000,248.858109,0.663324
2015-07-05T19:10:48Z,48.724095,-71.901711,92.892549,48.000000,261.129944,2.844784
2015-07-05T19:11:25Z,48.723937,-71.901969,116.518243,48.000000,355.278137,2.684538
2015-07-05T19:12:06Z,48.723830,-71.903254,102.133514,96.000000,236.575287,5.671791
2015-07-05T19:12:37Z,48.723694,-71.903328,82.296061,16.000000,0.000000,0.000000
2015-07-05T19:13:15Z,48.723565,-71.904154,107.410430,48.000000,256.380585,0.927404
2015-07-05T19:13:52Z,48.723318,-71.904683,65.683256,32.000000,272.082092,1.442192
2015-07-05T19:14:34Z,48.722831,-71.905057,51.898677,96.000000,107.322212,1.229208
2015-07-05T19:15:13Z,48.722897,-71.906521,93.111803,64.000000,236.424576,0.966667
2015-07-05T19:15:46Z,48.722655,-71.906671,93.870960,48.000000,247.183533,0.866922
2015-07-05T19:16:24Z,48.722643,-71.907503,50.997567,64.000000,61.848450,0.913960
2015-07-05T19:17:00Z,48.722205,-71.908067,96.578368,48.000000,319.317261,2.103728
2015-07-05T19:17:36Z,48.721931,-71.908659,54.270360,48.000000,201.315018,0.895195
2015-07-05T19:18:12Z,48.721949,-71.909560,96.887005,8.000000,241.651016,1.059514
2015-07-05T19:18:53Z,48.721742,-71.910448,75.499296,48.000000,252.891464,1.538124
2015-07-05T19:19:31Z,48.721420,-71.911006,89.699482,16.000000,227.811951,0.768668
2015-07-05T19:20:08Z,48.721296,-71.911488,89.215075,32.000000,239.158752,1.034044
2015-07-05T19:20:53Z,48.721324,-71.912494,101.801209,32.000000,262.694336,1.126512
2015-07-05T19:21:31Z,48.721034,-71.912987,117.532924,24.000000,293.059052,1.150994
2015-07-05T19:22:09Z,48.720360,-71.913327,96.696174,48.000000,207.268280,1.168874
2015-07-05T19:22:51Z,48.721084,-71.914878,92.215164,32.000000,251.554276,0.664076
2015-07-05T19:23:28Z,48.721026,-71.915392,70.892155,32.000000,302.192017,1.181494
2015-07-05T19:24:05Z,48.721589,-71.916425,74.940805,48.000000,228.937851,1.318111
2015-07-05T19:24:42Z,48.721129,-71.916588,98.627802,32.000000,242.309204,1.065538
2015-07-05T19:25:18Z,48.721131,-71.917173,101.515005,48.000000,247.876282,0.782992
2015-07-05T19:25:55Z,48.721464,-71.917786,103.510210,64.000000,342.791321,2.114767
2015-07-05T19:26:32Z,48.721768,-71.917885,72.529006,32.000000,340.334778,1.082942
2015-07-05T19:27:11Z,48.722411,-71.918401,71.010142,96.000000,331.863007,3.453998
2015-07-05T19:27:55Z,48.722368,-71.919416,88.545842,32.000000,305.400482,1.311098
2015-07-05T19:28:33Z,48.722494,-71.920233,87.721187,48.000000,285.312897,1.151538
2015-07-05T19:29:10Z,48.722597,-71.921043,53.086856,48.000000,0.281473,0.821343
2015-07-05T19:29:55Z,48.722472,-71.921797,76.413489,48.000000,321.073547,0.927388
2015-07-05T19:30:26Z,48.722496,-71.922372,60.791426,16.000000,0.000000,1.404773
2015-07-05T19:31:06Z,48.722254,-71.923006,98.678983,48.000000,294.933716,1.241996
2015-07-05T19:31:47Z,48.722491,-71.923993,71.141884,32.000000,310.760437,1.660394
2015-07-05T19:32:23Z,48.722501,-71.924712,95.595729,48.000000,293.388031,0.636372
2015-07-05T19:33:00Z,48.722642,-71.925564,38.093857,48.000000,185.347260,4.504562
2015-07-05T19:33:39Z,48.722686,-71.926480,72.051146,64.000000,330.651306,0.105548
2015-07-05T19:34:10Z,48.722440,-71.926869,65.010291,8.000000,286.585907,0.000000
2015-07-05T19:34:46Z,48.722601,-71.928092,137.246048,96.000000,265.617645,1.016662
2015-07-05T19:35:26Z,48.722650,-71.928593,53.575097,16.000000,290.193878,1.767709
2015-07-05T19:36:04Z,48.722479,-71.929359,38.720118,32.000000,344.756470,1.968221
2015-07-05T19:36:43Z,48.722206,-71.930089,118.972283,48.000000,253.119232,2.662822
2015-07-05T19:37:18Z,48.722541,-71.930505,82.904328,24.000000,0.000000,0.000000
2015-07-05T19:37:54Z,48.723261,-71.931886,45.683258,96.000000,336.915375,1.090130
2015-07-05T19:38:36Z,48.721826,-71.931466,-37.365037,128.000000,167.341690,5.237502
2015-07-05T19:39:11Z,48.723268,-71.932135,56.769287,48.000000,41.697716,2.348278
2015-07-05T19:39:46Z,48.723502,-71.931586,71.646056,48.000000,270.447449,0.173473
2015-07-05T19:40:21Z,48.723495,-71.931755,84.886432,24.000000,159.274109,0.519615
2015-07-05T19:40:59Z,48.723566,-71.932395,73.461605,16.000000,19.345173,1.573968
2015-07-05T19:41:30Z,48.723560,-71.932239,77.552730,16.000000,0.000000,0.000000
2015-07-05T19:42:05Z,48.723570,-71.931518,46.890070,32.000000,171.156296,1.054841
2015-07-05T19:42:56Z,48.723475,-71.931704,24.481146,6.000000,356.689911,1.285297
2015-07-05T19:43:35Z,48.723135,-71.931814,91.460808,32.000000,60.806286,2.086802
2015-07-05T19:44:13Z,48.723585,-71.931917,50.940268,24.000000,154.158691,2.008133
2015-07-05T19:44:48Z,48.723084,-71.931932,88.734648,32.000000,0.000000,0.000000
2015-07-05T19:45:25Z,48.722346,-71.931997,165.438898,48.000000,217.026062,0.354210
2015-07-05T19:45:59Z,48.723378,-71.931914,46.498795,12.000000,37.591221,0.188085
2015-07-05T19:46:37Z,48.723058,-71.932996,100.156756,192.000000,331.424835,0.197490
2015-07-05T19:47:14Z,48.723300,-71.932185,42.165670,32.000000,330.819824,0.730146
2015-07-05T19:47:57Z,48.723382,-71.932302,75.747132,32.000000,221.311630,2.479081
2015-07-05T19:48:31Z,48.723299,-71.934204,60.848479,64.000000,81.812378,0.744267
2015-07-05T19:49:06Z,48.723355,-71.934419,97.634143,64.000000,308.718353,1.226639
2015-07-05T19:49:50Z,48.724125,-71.936293,189.204379,128.000000,335.878204,1.176879
2015-07-05T19:50:32Z,48.724407,-71.937112,148.138007,200.000000,167.218475,6.330286
2015-07-05T19:51:21Z,48.724943,-71.938793,244.096179,192.000000,188.171860,0.568751
2015-07-05T19:52:15Z,48.724306,-71.937864,56.922596,24.000000,0.449767,0.921077
2015-07-05T19:53:03Z,48.724697,-71.938966,43.650171,24.000000,301.014801,0.699568
2015-07-05T19:53:59Z,48.724522,-71.939874,104.564715,64.000000,212.881531,1.272289
2015-07-05T19:54:40Z,48.724873,-71.940578,72.429815,96.000000,11.935389,0.426297
2015-07-05T19:55:21Z,48.725039,-71.941430,87.514939,64.000000,190.308624,0.184768
2015-07-05T19:56:07Z,48.724916,-71.942081,109.992975,64.000000,337.050171,1.775804
2015-07-05T19:56:42Z,48.725113,-71.942903,122.616275,48.000000,345.718689,9.266372
2015-07-05T19:57:19Z,48.726162,-71.943211,202.052016,128.000000,173.268372,19.694273
2015-07-05T19:57:57Z,48.724209,-71.942448,-27.984179,192.000000,225.058731,1.183528
2015-07-05T19:58:35Z,48.725525,-71.945100,79.611010,8.000000,337.211609,5.762535
2015-07-05T19:59:11Z,48.725440,-71.945426,49.723418,128.000000,345.748444,4.712862
2015-07-05T19:59:48Z,48.725989,-71.945754,115.894046,16.000000,189.456787,1.266536
2015-07-05T20:00:19Z,48.726087,-71.946497,42.577697,32.000000,0.000000,1.050602
2015-07-05T20:00:58Z,48.726251,-71.946940,80.354802,12.000000,258.520111,0.708886
2015-07-05T20:01:37Z,48.726118,-71.947879,92.640045,32.000000,25.232950,0.283604
2015-07-05T20:02:13Z,48.725962,-71.948399,118.113905,64.000000,208.134232,0.844654
2015-07-05T20:02:53Z,48.726127,-71.949464,25.407400,24.000000,336.512512,4.861157
2015-07-05T20:03:37Z,48.726155,-71.949943,40.682716,48.000000,158.849258,2.968946
2015-07-05T20:04:08Z,48.726121,-71.950428,37.744212,32.000000,0.000000,0.000000
2015-07-05T20:04:46Z,48.726116,-71.951501,93.919951,64.000000,322.050079,1.351812
2015-07-05T20:05:25Z,48.726274,-71.952152,88.854192,64.000000,318.848663,1.021673
2015-07-05T20:06:03Z,48.726089,-71.952784,51.499255,128.000000,348.498993,2.652565
2015-07-05T20:06:43Z,48.726379,-71.954047,84.734435,64.000000,306.067413,0.475738
2015-07-05T20:07:18Z,48.726134,-71.954326,79.975457,6.000000,276.060944,2.150825
2015-07-05T20:07:54Z,48.726276,-71.955237,79.908761,64.000000,244.357391,0.494564
2015-07-05T20:08:31Z,48.726354,-71.956113,46.453305,32.000000,221.315292,0.908209
2015-07-05T20:09:08Z,48.726191,-71.956815,32.786234,96.000000,336.286438,1.676226
2015-07-05T20:09:46Z,48.726331,-71.957338,114.136063,48.000000,159.544907,1.160920
2015-07-05T20:10:25Z,48.726282,-71.958196,113.328272,48.000000,342.240387,2.959564
2015-07-05T20:10:58Z,48.726770,-71.958631,119.472389,96.000000,354.847595,1.097875
2015-07-05T20:11:30Z,48.726374,-71.959470,71.969406,16.000000,0.000000,0.000000
2015-07-05T20:12:07Z,48.726066,-71.960053,154.194898,200.000000,270.200531,1.021560
